ID,job,marital,balance,age,loyalty,subscribed
31657,self-employed,married,1184,36.0,0.801582528353544,yes
40598,blue-collar,married,7879,61.0,0.6264271532629416,no
31683,technician,married,2185,41.0,0.45871395446035323,no
40866,self-employed,single,353,35.0,0.6835619704940818,yes
13521,entrepreneur,married,557,41.0,0.3073915026524088,no
44789,retired,married,1765,,0.7783866523788487,yes
1763,blue-collar,single,-578,32.0,0.4671176582313532,no
23190,management,married,0,49.0,0.04308694744965613,no
243,admin.,married,0,38.0,0.9536863593060502,no
19733,blue-collar,married,2316,,0.06666991539360834,no
33985,unemployed,divorced,1854,43.0,0.6083385323367833,yes
40043,management,married,7255,38.0,0.6954097716328345,no
17986,management,married,-333,46.0,0.8479000790887156,no
7919,blue-collar,married,157,,0.06900018752146686,no
23188,technician,married,0,35.0,0.8757610948554535,no
9372,admin.,married,441,39.0,0.34305291071908084,no
5772,retired,married,0,58.0,0.982039395904686,no
22655,management,married,591,36.0,0.987182522122165,no
2710,blue-collar,divorced,300,35.0,0.14653912783966716,yes
4235,self-employed,married,157,31.0,0.7768614422086225,no
28624,management,single,61,,0.4964166513171424,no
19507,technician,single,20,,0.7916903083002305,no
44421,retired,married,775,,0.3067906848716183,yes
30061,technician,single,1601,,0.17799263487166173,no
34798,blue-collar,married,388,43.0,0.8774541090487916,no
36476,admin.,married,1331,31.0,0.20226687835835877,no
14240,blue-collar,married,2356,49.0,0.5122458233506446,no
29862,services,single,746,32.0,0.9841125629001027,no
38502,blue-collar,single,833,24.0,0.553951742453584,yes
39907,student,single,3094,30.0,0.3405482880221934,no
16407,management,married,-550,,0.8481629750780454,no
32286,blue-collar,married,327,47.0,0.11198953241282605,no
7855,technician,married,596,44.0,0.6150635856637224,no
8353,technician,single,674,31.0,0.8552706838992796,no
43051,student,single,1562,28.0,0.9980152593873841,yes
25591,management,married,3663,,0.4183600275003537,no
26197,self-employed,married,12159,55.0,0.5952336198038505,no
17652,technician,single,275,42.0,0.6605724305213644,no
43035,management,married,349,46.0,0.2702305753561387,yes
22302,blue-collar,married,0,47.0,0.8585540892240188,no
7970,management,single,-559,36.0,0.0033219561196927705,no
44242,unemployed,divorced,756,,0.18496568325817542,yes
858,services,married,208,38.0,0.8881237247464524,no
10618,technician,single,2321,39.0,0.921304742348328,no
5668,blue-collar,divorced,320,41.0,0.4509155730223213,no
23607,housemaid,married,315,,0.10769923181959451,no
42789,technician,married,896,63.0,0.0172490482992137,no
17273,admin.,divorced,86,50.0,0.08044285163537157,no
24011,technician,married,591,46.0,0.18633823730143784,no
7602,blue-collar,single,-147,,0.050842542329958995,no
7163,management,married,1910,48.0,0.04868453022744135,no
12319,blue-collar,married,74,36.0,0.6574569871999947,no
9852,admin.,married,10035,40.0,0.05654403605632119,no
20070,housemaid,married,326,34.0,0.28888141578124693,no
30673,management,divorced,698,55.0,0.5094519626972025,no
20721,services,married,111,46.0,0.176150397754833,no
38148,admin.,married,0,34.0,0.8760240082865945,no
14884,blue-collar,married,975,,0.13741681157539198,no
37370,blue-collar,married,649,,0.4091834667378128,no
37736,blue-collar,divorced,973,,0.6839938512067336,yes
31986,blue-collar,married,2103,42.0,0.9089148126706588,yes
9830,retired,single,212,45.0,0.5673828020752227,no
36468,blue-collar,married,0,41.0,0.6315943255490463,no
8557,services,single,3575,,0.30247825455085064,no
42851,admin.,single,728,37.0,0.17688419601825678,yes
31480,retired,married,1004,,0.5601278275594401,no
34000,technician,married,534,29.0,0.11878018157416503,no
4917,technician,single,1211,37.0,0.11404264859951696,yes
42704,retired,married,203,66.0,0.5976674677602526,yes
25285,self-employed,single,3560,36.0,0.6341131054824569,no
44320,management,single,725,31.0,0.1422757823339903,no
44999,management,single,131,33.0,0.6767301786498388,yes
4232,blue-collar,married,841,48.0,0.7971271812186088,no
25925,admin.,single,5057,34.0,0.08990751490349436,no
29337,management,single,-328,,0.4155754965140094,no
7513,blue-collar,married,6251,,0.7987136591518536,no
42171,technician,married,6699,33.0,0.8843167467009628,no
13702,blue-collar,single,155,30.0,0.10656473730942706,yes
21420,management,divorced,-35,50.0,0.5889943648983044,no
2020,management,single,6248,31.0,0.41568895381578874,no
26193,technician,married,4654,32.0,0.8827503854750005,yes
18619,self-employed,divorced,745,32.0,0.20307524292819734,no
43558,management,single,725,31.0,0.572893434941789,no
11467,admin.,married,1,40.0,0.5256824777008929,no
14019,technician,single,-618,,0.046028905769050166,no
36912,blue-collar,married,245,43.0,0.4426300481250547,no
38897,admin.,divorced,5768,37.0,0.0895479726059758,no
7289,self-employed,single,3670,,0.6660164040361252,no
10385,blue-collar,married,506,38.0,0.6421360345018705,no
8820,management,single,191,28.0,0.5701494236215763,no
18132,management,divorced,0,,0.6557118313486104,no
21903,management,married,881,,0.7655714686114861,no
21920,technician,married,3,36.0,0.4018145795135917,no
21347,management,married,41630,43.0,0.9281752140214948,no
37913,blue-collar,married,561,,0.08610330530077148,no
16713,management,single,597,,0.8979288499572496,no
22106,technician,married,0,45.0,0.536186525284006,no
41331,management,married,93,,0.6832016235844389,no
1956,blue-collar,single,853,29.0,0.45737067092963135,no
18686,technician,divorced,72,45.0,0.507863915521882,no
15825,services,married,6567,,0.06703828753573882,no
9338,housemaid,married,122,,0.08617655784321654,no
40919,technician,married,4401,33.0,0.018067195764135735,no
7421,services,single,6332,28.0,0.64629455670975,no
7004,technician,married,337,54.0,0.34625128926511184,no
42479,retired,married,43,64.0,0.49295393044724256,yes
32809,management,married,566,55.0,0.3793266530815531,no
3695,self-employed,married,-257,45.0,0.5198035601868416,no
35995,unemployed,married,771,36.0,0.09749391258448714,no
7731,blue-collar,married,159,45.0,0.22344444553587683,no
29848,technician,single,405,30.0,0.8096730757519133,no
38247,technician,single,699,31.0,0.7530897390276429,no
26749,blue-collar,married,4581,,0.05963632179870626,no
29438,technician,single,582,25.0,0.10897558224043802,no
6080,blue-collar,married,9,,0.3432080968806528,no
21157,management,married,25856,51.0,0.375997675082947,no
9135,housemaid,married,104,53.0,0.6332825626885527,yes
11615,entrepreneur,married,0,29.0,0.7587197593509831,no
15875,admin.,married,-175,38.0,0.016894458108837607,no
10563,blue-collar,married,0,54.0,0.10250920813433173,no
42299,admin.,single,270,31.0,0.536714754200953,no
6574,admin.,married,292,56.0,0.3983753069607544,no
20299,technician,married,999,32.0,0.4120414711495225,no
39895,self-employed,single,871,,0.28885844319888443,no
29995,services,single,458,,0.7591522804398381,no
18408,admin.,married,6187,59.0,0.2804189328872464,no
28698,management,single,1495,38.0,0.4265853832308012,no
40746,blue-collar,single,172,,0.16779858643273882,no
20557,housemaid,married,93,44.0,0.42197572651504434,no
17101,management,divorced,284,,0.24042873950552324,no
44028,student,single,314,,0.22640814660050823,no
81,admin.,single,206,45.0,0.02918261277007539,no
31362,admin.,single,261,29.0,0.18741291638832813,no
20885,management,married,3948,58.0,0.33862609523279796,no
15813,technician,married,2690,33.0,0.8710370344894008,no
2025,services,married,560,55.0,0.5883437580548785,no
23737,retired,married,1425,59.0,0.946049148835227,no
26395,technician,married,450,31.0,0.5809051036832877,no
19177,technician,divorced,488,,0.463263304082117,no
17708,admin.,married,1815,53.0,0.4241443820653704,no
8219,technician,single,-1129,42.0,0.10231672494514987,yes
12755,blue-collar,married,0,,0.8797309608911952,no
37783,blue-collar,married,316,54.0,0.5183493545197998,no
2106,blue-collar,divorced,220,59.0,0.5041014366437178,no
7212,blue-collar,married,-1489,35.0,0.5239661951347867,no
33885,unemployed,single,1291,,0.025577122493447346,yes
25885,technician,single,4943,,0.1202840690317023,no
40715,technician,married,318,37.0,0.23247497685462803,no
32383,management,single,319,,0.1995953291521093,no
4901,technician,single,178,37.0,0.4818857470034108,no
300,technician,married,792,57.0,0.07069078945640528,no
26257,technician,single,9851,34.0,0.43982172934358854,no
13059,admin.,single,1661,39.0,0.6075302753202634,no
21799,management,married,7,,0.9722465852808675,no
32882,entrepreneur,married,495,30.0,0.8820931687034199,no
7263,services,married,1132,,0.12388911341231912,no
34744,admin.,divorced,404,,0.38366304147056485,no
21669,technician,married,0,,0.40659270211224685,no
20799,management,single,363,31.0,0.8960573086262864,no
39506,admin.,married,1054,36.0,0.440398144725893,no
37516,blue-collar,married,121,37.0,0.8594398204275298,no
25081,services,single,0,,0.23199985237751786,no
25466,management,married,1148,,0.06673098150569812,no
18113,unknown,single,2023,,0.18048619619664374,no
38268,technician,single,-234,,0.8340782638433409,no
38871,services,single,748,,0.4249882713818196,no
10546,admin.,married,924,51.0,0.7187300859592399,no
23583,blue-collar,married,6288,50.0,0.08417169365719745,no
42254,admin.,married,1767,38.0,0.2728845172401484,yes
28972,admin.,divorced,7,39.0,0.6707855250203835,no
29589,management,married,1582,36.0,0.4038009322116686,no
2721,technician,married,3285,43.0,0.8544170165743072,yes
29594,management,married,1606,,0.8835556379224022,no
10851,entrepreneur,single,231,42.0,0.855958672550494,no
2383,technician,single,-208,30.0,0.9068327729448433,no
8797,admin.,divorced,76,27.0,0.11639029984035587,no
18736,management,single,1515,38.0,0.7569991586205401,no
14290,self-employed,married,1749,40.0,0.4765288337390984,no
10909,blue-collar,single,1522,,0.24867585864318775,no
14080,blue-collar,married,776,,0.43103109909686976,no
2834,retired,divorced,1327,60.0,0.7189493449890113,no
14512,management,married,25,52.0,0.1723164195204182,no
7617,blue-collar,married,1096,43.0,0.38580818765340397,no
12684,services,married,-27,36.0,0.016557629509860283,no
32597,entrepreneur,married,490,28.0,0.5388000096296572,no
13183,management,married,3694,,0.6549416305836385,no
21650,technician,single,971,,0.5481610306730738,no
39494,management,single,5086,,0.16835881238349715,yes
45141,entrepreneur,married,3904,63.0,0.6786712545650736,yes
9248,entrepreneur,married,943,53.0,0.3635943536169214,no
12455,services,married,871,35.0,0.43667187491116577,no
4973,technician,married,1389,32.0,0.7030557204870062,no
33782,admin.,married,722,,0.01251242168842337,no
3654,admin.,married,35,46.0,0.15337687365106734,no
19667,technician,married,3176,50.0,0.1604145569604758,yes
28610,blue-collar,single,1049,27.0,0.8100486582901554,no
32626,management,married,505,55.0,0.6735792934333826,no
37452,blue-collar,married,330,,0.18192527080023224,no
33605,technician,single,2496,35.0,0.019646163792872984,no
19691,technician,divorced,2657,45.0,0.30968331617619294,yes
37407,management,married,-1112,53.0,0.6729321187829946,no
23861,technician,single,284,,0.2307761348089653,no
17149,entrepreneur,married,5156,,0.7867865132051683,no
22118,management,single,0,42.0,0.2581292647939475,no
33946,retired,divorced,1431,47.0,0.7000677438243302,no
19096,blue-collar,married,678,45.0,0.12545466585962284,no
4139,technician,single,18,,0.7064754952803555,no
17098,technician,single,15,27.0,0.726213270736374,no
37462,blue-collar,married,41,,0.17106373536644826,no
24425,unemployed,married,4544,42.0,0.4603535462341535,no
3710,technician,married,999,45.0,0.3558198960265594,no
3550,management,single,-174,33.0,0.5838043928614837,no
38848,management,single,347,,0.10263422888310714,no
40965,admin.,married,35,31.0,0.48410177298147716,yes
359,blue-collar,married,211,40.0,0.5573418379860804,no
38200,management,single,11350,,0.7783559049455624,no
22197,technician,single,506,31.0,0.7184104587483421,no
12296,admin.,single,1,34.0,0.6651357099300432,no
20666,technician,married,479,54.0,0.37698457566387866,no
41762,admin.,married,9329,55.0,0.8334490228331848,no
2612,technician,married,2887,44.0,0.1324333691620625,no
25771,management,married,1925,53.0,0.14414725993180322,no
26756,technician,married,8899,,0.908157770533802,no
20701,management,married,1293,34.0,0.6650372397278418,no
27383,management,single,4718,31.0,0.4204920424119888,yes
16375,blue-collar,married,-460,48.0,0.665458693934279,no
15817,management,married,272,,0.3001103120662779,no
8472,technician,single,471,,0.8533310016001868,no
39440,admin.,single,733,,0.0795950208163071,yes
22334,technician,single,-420,32.0,0.6287292698057363,no
42885,admin.,married,0,33.0,0.5737310293834741,no
16304,admin.,married,739,46.0,0.014482373699041928,no
41124,retired,married,585,67.0,0.7478252184228378,no
19049,management,divorced,187,43.0,0.747897799007567,no
24537,technician,single,-15,42.0,0.9461002078664837,no
39271,technician,married,118,34.0,0.8448387261245434,no
15643,blue-collar,married,826,56.0,0.8107683075718505,no
44262,technician,single,1279,,0.9920163407517028,yes
10031,blue-collar,divorced,157,38.0,0.7438884248054896,no
7279,blue-collar,married,490,,0.12215123533579286,no
40283,admin.,single,1000,37.0,0.2821237944384831,yes
35923,admin.,married,549,41.0,0.16193127031303445,no
44286,management,single,102,27.0,0.26852803035024264,no
32991,services,single,-172,,0.10813180683782797,no
16176,admin.,married,7,25.0,0.20856283177279045,no
25161,management,married,540,38.0,0.9361252594556928,no
17577,retired,married,0,57.0,0.09767495123502279,no
4164,technician,married,2718,49.0,0.9750526853112844,no
31227,technician,single,250,44.0,0.15601181168827227,yes
27226,blue-collar,married,1149,44.0,0.7405150132129391,no
5033,blue-collar,married,885,32.0,0.6609490124897519,no
34784,management,married,275,,0.7853254901024337,no
29716,technician,married,366,,0.3334777062155827,no
30376,unemployed,single,33,45.0,0.35364709493575974,no
20344,management,married,1882,30.0,0.1704182177356336,no
17642,housemaid,married,125,36.0,0.016632816771814163,no
27845,unknown,single,0,39.0,0.5424951482201166,no
8535,management,divorced,17964,47.0,0.28919239673226493,no
11649,technician,married,1062,,0.9904073016554961,no
30284,blue-collar,single,-187,40.0,0.7940333762344631,no
40030,technician,married,2600,53.0,0.6314502893180816,no
4226,blue-collar,divorced,86,32.0,0.11019892975485601,no
5180,housemaid,single,540,,0.25770560679969456,no
18581,services,divorced,-555,,0.0664932637821819,no
26057,management,divorced,382,56.0,0.1901643418119704,no
33808,technician,single,183,35.0,0.873020228931873,no
18330,blue-collar,married,1968,,0.25416764787222035,no
12492,technician,single,0,37.0,0.28247510448221824,yes
11075,management,divorced,51,39.0,0.4271704722386044,no
44688,management,married,1708,52.0,0.7678151131859654,yes
36457,services,married,3064,,0.15263168134576977,no
10008,services,divorced,1367,57.0,0.40176059164842304,no
5489,services,married,-212,,0.16594750891785137,no
11232,self-employed,single,0,,0.28150247115464044,no
25877,services,single,5610,51.0,0.22116085006537445,no
9721,admin.,married,9618,38.0,0.05275686685846803,no
36537,entrepreneur,married,7279,34.0,0.8228242739239766,yes
19836,management,single,181,35.0,0.6951638620363486,no
5480,admin.,married,0,,0.010265780472522468,no
8957,services,single,-74,26.0,0.06467337901583892,no
13624,technician,divorced,13,,0.06701030951652409,no
17236,retired,married,592,,0.8191879614200417,no
34987,services,married,1872,44.0,0.11316068044191241,no
12411,entrepreneur,married,-868,34.0,0.9729788540063339,no
7317,admin.,married,828,,0.14388185725949232,no
13,technician,married,6,53.0,0.5770163067116436,no
22189,management,married,509,47.0,0.3341986875586125,no
19360,blue-collar,married,47,58.0,0.16252526226390518,no
15954,entrepreneur,married,121,40.0,0.0019413926512422686,no
10075,retired,married,1930,59.0,0.835448850787913,no
17362,blue-collar,married,2267,53.0,0.17733751734198488,no
19330,technician,married,250,,0.23696338998151056,no
40171,unemployed,single,1159,30.0,0.699133657298688,yes
27216,management,married,432,31.0,0.20037647026339533,no
36922,blue-collar,married,1556,,0.05890926128687901,no
461,blue-collar,divorced,-11,,0.15680551589256797,no
20843,management,single,9827,34.0,0.6966913390978858,yes
8403,blue-collar,married,-589,25.0,0.5599525592016852,no
15307,entrepreneur,married,0,,0.9659710127362159,no
237,admin.,divorced,315,,0.6892300491913533,no
13186,retired,married,35,,0.5335790535375775,no
1007,blue-collar,married,-4,40.0,0.1705911961415908,no
16999,admin.,married,473,,0.8177225673504308,no
13125,management,single,1923,,0.6750810579537807,no
40221,management,married,254,41.0,0.5403117822566603,yes
37838,management,single,28,,0.627529158713684,no
44845,technician,single,283,,0.8619302742361874,yes
17714,unemployed,married,731,43.0,0.06689568923872669,no
15206,self-employed,married,10005,26.0,0.6589859285440022,no
19610,blue-collar,married,0,51.0,0.6601261931690195,no
28118,unknown,married,438,48.0,0.9981736889370559,no
3377,services,single,20,29.0,0.6099215029091569,no
18048,management,married,96,,0.2667466510446219,yes
23602,entrepreneur,single,890,32.0,0.7714847951322924,no
31945,technician,married,1161,39.0,0.4898242616330404,no
31819,housemaid,married,1389,61.0,0.3378344744483731,no
2169,admin.,single,5,32.0,0.7259318590414066,no
17390,services,married,1616,37.0,0.10310599431059264,no
35386,blue-collar,married,32,40.0,0.3290959881356196,no
22206,self-employed,married,2109,57.0,0.753830302091228,no
19866,admin.,married,853,57.0,0.7197811875620481,no
3019,blue-collar,married,683,,0.32712579573469547,no
12371,retired,married,0,53.0,0.6646413516064339,no
17119,retired,single,999,58.0,0.14916945223648326,no
3608,blue-collar,married,-382,,0.6298285678948952,no
4859,management,married,873,,0.7706697032037465,no
22864,services,married,17,,0.15183691839845892,no
13093,management,married,51,55.0,0.5177920327725153,no
11611,admin.,single,732,29.0,0.584523201182244,no
39884,services,divorced,935,56.0,0.2677217654630947,no
17361,management,single,1556,49.0,0.47288247754819424,no
18680,management,divorced,94,47.0,0.6321446802143502,no
43336,technician,single,283,,0.7452532105358348,yes
2694,blue-collar,married,-100,34.0,0.7148037528481955,no
41614,blue-collar,married,10252,45.0,0.42844769811094763,yes
36926,services,single,590,36.0,0.6462189767554349,no
12766,technician,married,-796,43.0,0.39249414613179157,no
22228,management,married,-459,45.0,0.4915363387642505,no
8133,blue-collar,married,-304,34.0,0.4040918808725169,no
39274,technician,single,78,,0.26698522709232575,no
39581,management,married,385,30.0,0.031229488423887064,no
10465,blue-collar,divorced,1,,0.22656951208755371,no
16300,housemaid,married,2353,53.0,0.6882162079582195,no
6333,technician,married,-512,,0.9892886592798555,no
31684,services,married,387,33.0,0.4025627153019885,no
4577,management,single,1271,,0.7402285267275523,no
19938,management,married,5581,,0.9418063029673964,no
15575,unknown,married,586,45.0,0.42843338885011606,no
4202,technician,married,512,27.0,0.9818356087055394,no
30560,blue-collar,divorced,158,32.0,0.9176462555266404,no
35944,technician,divorced,515,,0.7840602047048683,no
41159,retired,married,0,58.0,0.5767663883158424,no
41513,blue-collar,married,3764,50.0,0.8433968360889685,yes
17890,management,married,13,,0.08589544678031713,no
3151,technician,divorced,3105,57.0,0.32317474658316236,no
37935,blue-collar,single,864,31.0,0.9571921135654219,no
44774,management,single,147,31.0,0.9104670559132545,no
39908,unemployed,married,1350,56.0,0.42663297055860006,no
34786,services,single,-481,26.0,0.027907239442441778,no
28726,technician,single,60,42.0,0.3212404419218132,no
25839,unemployed,married,2017,46.0,0.7409930296367656,no
23075,management,married,2537,48.0,0.9630929247602614,no
11320,management,divorced,0,44.0,0.3651799649746095,no
4582,services,married,-242,38.0,0.8473962399480099,no
11806,self-employed,married,2559,47.0,0.5522736255880206,no
11424,retired,married,143,,0.10705027330357786,no
23885,technician,married,13,31.0,0.5564282834555697,no
41947,retired,married,4807,78.0,0.9557241871910883,yes
35018,blue-collar,married,289,33.0,0.5264561813154761,no
23015,management,single,29,,0.8865894530491356,no
8995,self-employed,married,153,54.0,0.7684698473686855,no
2274,blue-collar,married,783,49.0,0.4077547877861871,no
204,student,single,298,35.0,0.4358730829577867,no
15175,management,married,2538,,0.697620565382916,no
1547,blue-collar,married,126,43.0,0.46890953683981007,no
30456,technician,married,0,58.0,0.07459522258730955,no
36693,blue-collar,married,518,51.0,0.029196808226162108,yes
38953,services,single,438,30.0,0.22131129426575546,no
24344,housemaid,married,1265,34.0,0.8823042875686599,no
29441,technician,married,308,43.0,0.7348949631831736,no
39455,technician,single,594,,0.2714655943676556,no
41727,retired,married,2398,68.0,0.09533442776805323,no
42170,technician,married,1699,33.0,0.5659191846437821,yes
19472,entrepreneur,single,67,,0.6880745741601855,no
24946,entrepreneur,married,512,51.0,0.9753238755876963,no
32516,services,single,0,34.0,0.1476705153767991,no
8644,retired,married,-171,57.0,0.7386838459020093,no
18045,admin.,married,1305,44.0,0.07452345928004167,no
8503,services,single,6531,33.0,0.5673619372700992,no
12819,retired,married,3003,51.0,0.06410003150148946,no
37928,services,divorced,11177,42.0,0.3280417272912487,no
12630,technician,single,-28,32.0,0.7710518185223635,no
43300,retired,married,3561,71.0,0.5309697177773708,yes
3343,retired,married,0,60.0,0.1235561365235529,no
19259,housemaid,married,94,,0.25995707629347753,no
34109,technician,married,776,30.0,0.31703093672631133,yes
34082,admin.,married,35,,0.35327428343116885,yes
43525,management,married,997,62.0,0.5212359094079939,yes
12439,blue-collar,single,1128,,0.6805259137930847,no
43373,technician,married,2981,45.0,0.34012328349117693,no
5160,blue-collar,divorced,625,36.0,0.059980207024892596,no
3396,services,married,51,,0.5086419350490727,no
3551,management,married,5670,43.0,0.5222635107774759,no
30104,blue-collar,married,481,39.0,0.22839377025497387,no
8536,services,single,3110,27.0,0.5257692229583235,no
11408,entrepreneur,married,38,,0.19047403242770322,no
31370,housemaid,single,1107,33.0,0.31546957005375675,yes
24947,technician,divorced,131,51.0,0.3989939001488383,no
5590,blue-collar,married,-848,31.0,0.06441138614892261,no
34442,admin.,single,0,25.0,0.9096388966999903,no
44821,self-employed,single,780,23.0,0.7887615864927617,yes
9080,management,married,13360,60.0,0.024805414219725486,no
33702,admin.,married,749,37.0,0.4532970158186165,no
36577,technician,married,439,34.0,0.4776531565894735,no
26640,blue-collar,single,3710,,0.4461634281218516,no
27799,student,single,1096,,0.9706130042547589,no
27865,unemployed,married,-246,56.0,0.7204985600775038,no
27480,management,married,16236,38.0,0.6159252940338196,no
3143,blue-collar,married,1260,,0.875602124417052,no
593,admin.,divorced,4070,41.0,0.955134828365302,no
19869,management,married,6,43.0,0.24658168496960453,no
11794,services,divorced,1735,55.0,0.6719120116424223,no
1421,technician,married,698,,0.120913041123615,no
23426,blue-collar,married,1707,47.0,0.3229520911717494,no
29725,management,married,302,31.0,0.7518681318104905,no
43722,unemployed,single,1374,,0.5522015921184128,yes
21743,management,married,151,30.0,0.16186539627945662,no
2587,blue-collar,married,1570,53.0,0.5603975760445195,no
24569,self-employed,married,34247,,0.5464468887461742,no
28142,blue-collar,single,1296,29.0,0.15623412263972836,no
4275,management,divorced,1116,42.0,0.21926311314887803,no
44746,retired,married,2801,62.0,0.5342415880606787,yes
12341,blue-collar,single,367,36.0,0.21479464702890416,no
40222,management,divorced,151,,0.20188462589185274,no
35162,management,married,-559,30.0,0.7865373590170803,no
21223,management,married,724,,0.9076274087998689,no
15489,management,married,51,25.0,0.01771676314137638,no
27519,management,married,3436,,0.3372236309464939,yes
2783,technician,married,573,51.0,0.3156145746816802,no
2641,blue-collar,married,363,32.0,0.23480967273118036,no
17466,retired,married,400,,0.8870785486878808,no
21474,technician,married,955,60.0,0.707694644200227,no
33921,management,divorced,5701,58.0,0.24314578582623492,yes
15535,blue-collar,married,582,,0.8428153809862431,no
14450,technician,married,-287,30.0,0.1726648495787444,no
45121,technician,married,1547,32.0,0.9848501113100723,yes
13350,blue-collar,married,-469,28.0,0.016940351690663435,no
5838,blue-collar,married,-330,26.0,0.5463034416155191,no
19039,retired,married,937,58.0,0.7755390313893538,no
7125,blue-collar,married,283,31.0,0.5146748580934715,no
7386,admin.,married,429,50.0,0.5668336124101852,no
28311,technician,married,128,35.0,0.9146303244757868,no
26902,management,married,14462,36.0,0.3679617365852218,no
36864,self-employed,single,2734,44.0,0.1386184396716158,yes
37032,blue-collar,married,2000,33.0,0.8049083964870345,no
14273,admin.,married,-517,27.0,0.6368034241225989,no
32620,services,married,523,46.0,0.504946750701215,no
6014,blue-collar,married,365,49.0,0.017921383830661775,no
10408,blue-collar,single,999,43.0,0.12996237355149143,no
1628,admin.,married,180,45.0,0.20259141758232946,no
37564,admin.,married,120,,0.4781732699561787,no
37760,technician,single,7567,,0.9583217528111172,no
21131,management,divorced,311,,0.5592733502098852,no
30564,management,single,0,34.0,0.3811519910497798,no
633,blue-collar,married,15,42.0,0.9701124625787997,no
23341,management,divorced,0,,0.1352462364025967,no
15619,technician,married,399,46.0,0.6182840030169143,no
19188,admin.,married,1373,53.0,0.7532527207518083,no
25572,services,married,1082,,0.6809983023758684,no
44549,management,married,6980,,0.4727627918369254,no
33323,blue-collar,married,470,34.0,0.780680152899976,no
33385,blue-collar,married,631,31.0,0.697881445212029,no
24681,blue-collar,married,452,42.0,0.05710312250759242,no
37901,blue-collar,married,169,32.0,0.31586875826769223,no
16892,services,married,-282,25.0,0.059322547345315724,no
27912,technician,married,220,,0.2482627293632591,no
12187,technician,married,738,42.0,0.9949218547283653,no
43667,retired,married,832,78.0,0.8229550516185431,no
31979,admin.,married,695,30.0,0.4174896143702005,no
37025,blue-collar,married,944,32.0,0.057967897125461465,no
43062,management,married,2764,59.0,0.6542884538232239,no
39875,technician,divorced,1005,,0.8117877761118657,yes
19065,management,single,16922,,0.9908315702828983,no
8603,blue-collar,married,1066,44.0,0.36230845277354873,no
11555,technician,married,2558,56.0,0.23191052941342605,no
36172,blue-collar,divorced,24,,0.007966078566391976,yes
9071,blue-collar,single,0,37.0,0.29634919239076196,no
25203,admin.,married,99,33.0,0.4958346836162765,no
34034,retired,married,801,,0.3768976275327026,no
35229,blue-collar,single,959,,0.29631847326228755,no
43194,student,single,154,25.0,0.9963390777375023,yes
38998,services,single,373,28.0,0.24417316730408845,no
10730,technician,single,671,,0.2631422797705205,no
43958,admin.,married,100,50.0,0.7021026068151107,no
35179,blue-collar,married,-247,24.0,0.25404290217672776,no
45210,blue-collar,married,668,57.0,0.904819364358477,no
4971,management,single,1869,36.0,0.2769108052415855,no
36513,admin.,married,2783,39.0,0.7067770200918264,no
7913,management,single,0,51.0,0.1214112615947921,no
45024,management,divorced,3355,41.0,0.2096919729083757,no
7401,services,married,0,36.0,0.7983828015549687,no
309,blue-collar,married,129,,0.2806891169024217,no
11850,self-employed,married,1121,,0.7308390634141293,no
12984,blue-collar,married,14,46.0,0.4048701373800395,no
2878,blue-collar,married,938,30.0,0.007648847477097487,no
21864,blue-collar,married,570,53.0,0.9260732025502021,no
36226,management,married,0,40.0,0.41946289587067265,no
26685,unemployed,married,3837,31.0,0.9681897122316807,no
10728,management,married,-1212,39.0,0.6160968340662466,no
3713,services,married,446,,0.5041874389711227,yes
44937,technician,single,927,,0.6042741860013503,no
20574,technician,married,658,54.0,0.8943698675986684,no
41826,technician,married,2149,47.0,0.356417596518647,no
23152,management,married,699,36.0,0.8593201579511969,no
16217,management,single,466,28.0,0.6500298839564511,no
43276,management,single,1351,29.0,0.00947461278252315,no
2644,technician,divorced,556,35.0,0.391692742619718,no
15880,blue-collar,married,-898,57.0,0.5359465156127481,no
10355,housemaid,single,456,47.0,0.105434224846777,no
20642,admin.,married,4943,,0.042472641826481805,no
39601,management,married,1831,,0.28524151675392695,no
2787,technician,single,302,34.0,0.15087873332581103,no
1576,blue-collar,married,406,36.0,0.7137791024574283,no
35495,admin.,married,543,,0.45707927912149693,no
12885,services,married,867,,0.18334031692488117,no
32427,technician,divorced,611,42.0,0.5766295537774528,no
27362,management,married,2428,,0.18058582805796108,no
33815,student,single,577,23.0,0.7566760007924934,no
34611,services,divorced,731,37.0,0.08436587732095646,no
2061,student,married,333,25.0,0.2511400842942225,no
25701,housemaid,married,1444,,0.5434373760652428,no
5375,management,single,-1206,31.0,0.03007456834364386,no
6593,blue-collar,married,1615,29.0,0.22655669814060153,no
28917,admin.,single,124,29.0,0.4614242516735213,no
22129,services,married,244,46.0,0.16400247570948123,no
24440,admin.,married,1270,56.0,0.649954686712003,no
19831,unknown,married,900,57.0,0.30964671402828847,no
41400,services,single,528,,0.4695433498968288,yes
42397,management,single,84,32.0,0.8002738998627775,no
44252,management,divorced,70,,0.8157209556707428,no
13118,retired,divorced,830,59.0,0.8978971020399269,no
8193,technician,single,122,,0.4178377491028239,no
14880,blue-collar,divorced,-4,47.0,0.891966357732356,no
4915,entrepreneur,married,280,35.0,0.09017513900424334,no
6515,blue-collar,divorced,6,,0.4468033341958427,no
17341,admin.,married,2468,,0.3823656394462529,no
39944,management,married,942,30.0,0.23661589307318354,no
